timestamp	Active_Power	temperature_2m	relativehumidity_2m	direct_radiation	diffuse_radiation	windspeed_10m	cloudcover
2019-06-13 10:00:00	3.1141328811646	18.1	46	386.0	70.0	18.9	7
2019-06-13 11:00:00	3.7695994377136	19.7	42	495.0	83.0	18.1	14
2019-06-13 12:00:00	2.0688333511353	21.0	39	516.0	104.0	17.0	12
2019-06-13 13:00:00	4.5749001502991	22.0	38	550.0	89.0	15.6	14
2019-06-13 14:00:00	3.0980668067932	22.7	37	478.0	98.0	15.0	8
2019-06-13 15:00:00	3.0464334487915	23.0	37	394.0	78.0	14.6	2
2019-06-13 16:00:00	2.3713665008545	22.7	38	260.0	59.0	15.3	2
2019-06-13 17:00:00	0.95013320446014	21.8	40	92.0	38.0	16.6	17
2019-06-13 18:00:00	0.0	20.7	41	3.0	3.0	13.9	14
2019-06-13 19:00:00	0.0	19.6	42	0.0	0.0	13.8	23
2019-06-13 20:00:00	0.0	18.7	42	0.0	0.0	14.5	15
2019-06-13 21:00:00	0.0	17.1	47	0.0	0.0	13.0	12
2019-06-13 22:00:00	0.0	16.0	48	0.0	0.0	13.1	6
2019-06-13 23:00:00	0.0	15.1	49	0.0	0.0	13.4	0
2019-06-14 00:00:00	0.0	14.3	51	0.0	0.0	13.1	25
2019-06-14 01:00:00	0.0	13.6	53	0.0	0.0	11.9	18
2019-06-14 02:00:00	0.0	13.0	55	0.0	0.0	11.2	11
2019-06-14 03:00:00	0.0	12.3	57	0.0	0.0	10.9	10
2019-06-14 04:00:00	0.0	11.6	59	0.0	0.0	9.7	17
2019-06-14 05:00:00	0.0	11.2	60	0.0	0.0	9.2	30
2019-06-14 06:00:00	0.0	11.2	59	0.0	0.0	10.8	34
2019-06-14 07:00:00	0.0	11.1	58	0.0	2.0	10.4	18
2019-06-14 08:00:00	0.73786675930023	12.9	51	65.0	33.0	10.7	21
2019-06-14 09:00:00	1.8601332902908	15.0	46	195.0	67.0	15.2	14
2019-06-14 10:00:00	1.7177999019623	17.0	41	317.0	95.0	17.7	52
2019-06-14 11:00:00	2.9790003299713	18.0	40	263.0	168.0	19.4	49
2019-06-14 12:00:00	4.1021003723145	19.2	39	401.0	147.0	17.3	18
2019-06-14 13:00:00	3.6144335269928	20.1	39	490.0	107.0	15.2	54
2019-06-14 14:00:00	4.0342330932617	20.3	40	269.0	148.0	16.6	37
2019-06-14 15:00:00	2.9770331382751	20.7	38	277.0	94.0	17.6	23
2019-06-14 16:00:00	2.2500331401825	20.5	38	212.0	68.0	19.1	18
2019-06-14 17:00:00	1.2590999603271	19.6	38	82.0	36.0	19.6	19
2019-06-14 18:00:00	0.0	18.5	39	2.0	4.0	16.2	32
2019-06-14 19:00:00	0.0	17.6	40	0.0	0.0	16.7	15
2019-06-14 20:00:00	0.0	16.6	42	0.0	0.0	18.1	18
2019-06-14 21:00:00	0.0	16.7	37	0.0	0.0	17.9	1
2019-06-14 22:00:00	0.0	15.2	39	0.0	0.0	15.5	8
2019-06-14 23:00:00	0.0	14.2	41	0.0	0.0	14.0	3
2019-06-15 00:00:00	0.0	13.3	44	0.0	0.0	12.6	23
2019-06-15 01:00:00	0.0	13.0	46	0.0	0.0	13.0	53
2019-06-15 02:00:00	0.0	13.0	47	0.0	0.0	13.7	100
2019-06-15 03:00:00	0.0	13.4	45	0.0	0.0	14.4	60
2019-06-15 04:00:00	0.0	12.9	47	0.0	0.0	13.3	44
2019-06-15 05:00:00	0.0	12.4	49	0.0	0.0	11.5	71
2019-06-15 06:00:00	0.0	12.5	48	0.0	0.0	13.0	45
2019-06-15 07:00:00	0.0	12.3	48	0.0	1.0	13.4	52
2019-06-15 08:00:00	0.7952333688736	13.6	42	39.0	28.0	13.0	78
2019-06-15 09:00:00	1.8224999904633	14.9	39	64.0	92.0	13.0	49
2019-06-15 10:00:00	3.377233505249	17.4	32	347.0	76.0	16.2	39
2019-06-15 11:00:00	3.8024001121521	18.9	30	339.0	101.0	17.4	48
2019-06-15 12:00:00	3.6627998352051	20.5	30	309.0	155.0	18.0	72
2019-06-15 13:00:00	4.1034669876099	21.2	32	231.0	159.0	15.2	40
2019-06-15 14:00:00	2.6486668586731	22.0	30	304.0	125.0	19.0	26
2019-06-15 15:00:00	0.68389987945557	20.8	33	307.0	96.0	24.1	48
2019-06-15 16:00:00	0.91976660490036	19.3	37	155.0	81.0	21.2	37
2019-06-15 17:00:00	0.12246667593718	19.1	38	68.0	33.0	16.0	57
2019-06-15 18:00:00	0.0	16.8	48	2.0	3.0	17.9	73
2019-06-15 19:00:00	0.0	14.4	59	0.0	0.0	18.1	60
2019-06-15 20:00:00	0.0	12.8	67	0.0	0.0	12.3	71
2019-06-15 21:00:00	0.0	12.5	75	0.0	0.0	14.2	91
2019-06-15 22:00:00	0.0	12.0	78	0.0	0.0	11.9	59
2019-06-15 23:00:00	0.0	11.5	79	0.0	0.0	12.3	34
2019-06-16 00:00:00	0.0	10.7	84	0.0	0.0	11.2	39
2019-06-16 01:00:00	0.0	10.5	84	0.0	0.0	9.7	21
2019-06-16 02:00:00	0.0	9.9	87	0.0	0.0	8.2	12
2019-06-16 03:00:00	0.0	9.2	93	0.0	0.0	10.2	5
2019-06-16 04:00:00	0.0	8.5	96	0.0	0.0	8.4	3
2019-06-16 05:00:00	0.0	7.8	97	0.0	0.0	6.4	10
2019-06-16 06:00:00	0.0	7.5	98	0.0	0.0	5.4	8
2019-06-16 07:00:00	0.0	7.3	98	0.0	2.0	5.5	7
2019-06-16 08:00:00	0.80996662378311	9.3	91	68.0	33.0	4.4	6
2019-06-16 09:00:00	2.2365665435791	12.3	77	229.0	58.0	7.2	4
2019-06-16 10:00:00	3.2083332538605	14.7	66	389.0	72.0	10.5	3
2019-06-16 11:00:00	3.9022002220154	16.5	59	514.0	79.0	12.3	2
2019-06-16 12:00:00	4.2191338539124	17.8	54	584.0	79.0	13.7	2
2019-06-16 13:00:00	4.2539668083191	18.7	51	594.0	77.0	14.5	1
2019-06-16 14:00:00	4.0307664871216	19.2	49	541.0	73.0	14.1	1
2019-06-16 15:00:00	3.3581330776215	19.2	47	427.0	66.0	14.6	1
2019-06-16 16:00:00	2.4368333816528	18.7	47	269.0	57.0	16.1	1
2019-06-16 17:00:00	1.1812331676483	17.3	53	97.0	37.0	14.0	0
2019-06-16 18:00:00	-6.66666674078e-05	15.2	61	3.0	4.0	12.5	2
2019-06-16 19:00:00	0.0	13.9	64	0.0	0.0	11.8	11
2019-06-16 20:00:00	0.0	12.9	67	0.0	0.0	11.5	18
2019-06-16 21:00:00	0.0	11.5	71	0.0	0.0	10.2	24
2019-06-16 22:00:00	0.0	10.9	72	0.0	0.0	10.7	9
2019-06-16 23:00:00	0.0	10.3	72	0.0	0.0	10.9	6
2019-06-17 00:00:00	0.0	9.6	74	0.0	0.0	11.1	4
2019-06-17 01:00:00	0.0	8.8	77	0.0	0.0	9.6	8
2019-06-17 02:00:00	0.0	9.0	75	0.0	0.0	11.5	16
2019-06-17 03:00:00	0.0	8.6	76	0.0	0.0	10.3	26
2019-06-17 04:00:00	0.0	8.3	76	0.0	0.0	10.2	10
2019-06-17 05:00:00	0.0	7.4	80	0.0	0.0	8.9	4
2019-06-17 06:00:00	0.0	7.3	78	0.0	0.0	10.2	2
2019-06-17 07:00:00	0.0	7.1	77	1.0	1.0	9.7	1
2019-06-17 08:00:00	0.84649991989136	10.7	63	75.0	31.0	6.1	1
2019-06-17 09:00:00	2.2313666343689	13.4	52	243.0	56.0	9.1	4
2019-06-17 10:00:00	3.2067000865936	15.7	42	332.0	97.0	13.8	22
2019-06-17 11:00:00	3.8844332695007	17.3	38	440.0	111.0	14.7	13
2019-06-17 12:00:00	4.2153005599976	18.6	36	561.0	93.0	11.9	2
2019-06-17 13:00:00	4.2159662246704	19.5	35	597.0	79.0	10.0	5
2019-06-17 14:00:00	3.8831338882446	20.0	34	533.0	80.0	9.8	5
2019-06-17 15:00:00	3.318699836731	20.1	33	417.0	74.0	11.5	7
2019-06-17 16:00:00	2.3821668624878	19.6	34	259.0	63.0	12.8	7
2019-06-17 17:00:00	1.1558001041412	18.3	41	93.0	39.0	11.5	7
2019-06-17 18:00:00	-0.0003666666452772	16.0	50	3.0	4.0	11.8	4
2019-06-17 19:00:00	0.0	14.4	55	0.0	0.0	11.6	8
2019-06-17 20:00:00	0.0	13.1	58	0.0	0.0	11.4	21
2019-06-17 21:00:00	0.0	11.5	63	0.0	0.0	10.7	11
2019-06-17 22:00:00	0.0	10.0	67	0.0	0.0	10.2	3
2019-06-17 23:00:00	0.0	9.1	69	0.0	0.0	10.1	2
2019-06-18 00:00:00	0.0	8.5	70	0.0	0.0	10.6	1
2019-06-18 01:00:00	0.0	7.8	72	0.0	0.0	9.8	0
2019-06-18 02:00:00	0.0	7.0	75	0.0	0.0	8.2	0
2019-06-18 03:00:00	0.0	7.5	70	0.0	0.0	6.7	0
2019-06-18 04:00:00	0.0	9.0	61	0.0	0.0	4.3	0
2019-06-18 05:00:00	0.0	6.8	71	0.0	0.0	5.4	0
2019-06-18 06:00:00	0.0	4.1	86	0.0	0.0	8.6	0
2019-06-18 07:00:00	0.0	4.2	84	0.0	2.0	6.6	0
2019-06-18 08:00:00	0.86286664009094	7.2	72	75.0	31.0	4.8	0
2019-06-18 09:00:00	2.2825667858124	9.8	61	247.0	55.0	2.6	0
2019-06-18 10:00:00	3.2084999084473	12.6	50	412.0	66.0	5.7	0
2019-06-18 11:00:00	3.9515328407288	14.9	42	538.0	72.0	9.5	0
2019-06-18 12:00:00	4.302800655365	16.5	38	607.0	74.0	12.9	0
2019-06-18 13:00:00	4.3230667114258	17.4	35	612.0	75.0	15.9	0
2019-06-18 14:00:00	4.0278663635254	17.7	34	554.0	72.0	17.6	0
2019-06-18 15:00:00	3.4100003242493	17.5	35	438.0	66.0	18.3	0
2019-06-18 16:00:00	2.4587335586548	17.0	35	277.0	57.0	18.3	0
2019-06-18 17:00:00	1.2012000083923	15.8	38	102.0	37.0	16.6	0
2019-06-18 18:00:00	-0.0002333333250135	13.8	47	3.0	4.0	13.4	0
2019-06-18 19:00:00	0.0	12.5	52	0.0	0.0	12.0	0
2019-06-18 20:00:00	0.0	11.4	56	0.0	0.0	12.6	0
2019-06-18 21:00:00	0.0	9.8	64	0.0	0.0	10.2	0
2019-06-18 22:00:00	0.0	8.8	68	0.0	0.0	9.6	0
2019-06-18 23:00:00	0.0	7.8	71	0.0	0.0	9.4	0
2019-06-19 00:00:00	0.0	6.8	74	0.0	0.0	8.2	0
2019-06-19 01:00:00	0.0	6.0	75	0.0	0.0	8.4	0
2019-06-19 02:00:00	0.0	5.6	75	0.0	0.0	7.4	0
2019-06-19 03:00:00	0.0	5.2	75	0.0	0.0	7.2	0
2019-06-19 04:00:00	0.0	5.1	74	0.0	0.0	7.2	0
2019-06-19 05:00:00	0.0	4.9	74	0.0	0.0	6.8	0
2019-06-19 06:00:00	0.0	5.1	73	0.0	0.0	5.9	0
2019-06-19 07:00:00	0.0	6.0	70	0.0	2.0	4.5	0
2019-06-19 08:00:00	0.82793337106705	6.9	68	73.0	31.0	3.3	0
2019-06-19 09:00:00	2.2530333995819	10.6	55	244.0	55.0	5.6	0
2019-06-19 10:00:00	3.3273329734802	13.1	48	411.0	65.0	10.8	0
2019-06-19 11:00:00	4.0221662521362	14.8	40	536.0	72.0	14.8	0
2019-06-19 12:00:00	4.3420333862305	15.7	37	606.0	75.0	14.3	0
2019-06-19 13:00:00	4.2970333099365	16.4	35	613.0	75.0	13.6	0
2019-06-19 14:00:00	4.0328335762024	16.8	33	556.0	72.0	13.3	0
2019-06-19 15:00:00	3.4524002075195	16.9	32	442.0	66.0	14.0	0
2019-06-19 16:00:00	2.5094664096832	16.5	32	281.0	57.0	14.8	0
2019-06-19 17:00:00	1.2511999607086	15.6	34	104.0	37.0	14.8	0
2019-06-19 18:00:00	0.0	13.7	40	4.0	4.0	13.3	0
2019-06-19 19:00:00	0.0	12.4	43	0.0	0.0	14.3	0
2019-06-19 20:00:00	0.0	11.2	46	0.0	0.0	14.7	0
2019-06-19 21:00:00	0.0	9.4	53	0.0	0.0	11.4	0
2019-06-19 22:00:00	0.0	8.0	58	0.0	0.0	10.2	0
2019-06-19 23:00:00	0.0	6.9	62	0.0	0.0	9.7	0
2019-06-20 00:00:00	0.0	5.8	67	0.0	0.0	9.1	0
2019-06-20 01:00:00	0.0	4.8	71	0.0	0.0	8.3	0
2019-06-20 02:00:00	0.0	4.4	70	0.0	0.0	7.2	0
2019-06-20 03:00:00	0.0	3.8	71	0.0	0.0	7.2	0
2019-06-20 04:00:00	0.0	3.5	71	0.0	0.0	6.5	0
2019-06-20 05:00:00	0.0	4.2	66	0.0	0.0	5.4	0
2019-06-20 06:00:00	0.0	4.8	63	0.0	0.0	3.8	0
2019-06-20 07:00:00	0.0	4.4	65	0.0	2.0	1.9	0
2019-06-20 08:00:00	0.88346660137177	4.9	63	77.0	31.0	0.7	0
2019-06-20 09:00:00	2.3304998874664	8.0	54	253.0	56.0	5.8	0
2019-06-20 10:00:00	3.3474998474121	10.7	45	423.0	67.0	10.1	0
2019-06-20 11:00:00	4.0972995758057	12.6	38	552.0	72.0	12.8	0
2019-06-20 12:00:00	4.3928003311157	13.9	33	624.0	75.0	13.2	0
2019-06-20 13:00:00	4.362699508667	14.9	28	631.0	75.0	13.8	0
2019-06-20 14:00:00	4.0994000434875	15.5	26	573.0	72.0	14.6	0
2019-06-20 15:00:00	3.5012335777283	15.6	24	455.0	67.0	15.9	0
2019-06-20 16:00:00	2.5645666122437	15.2	25	291.0	57.0	15.6	0
2019-06-20 17:00:00	1.2851333618164	14.2	26	108.0	38.0	13.8	0
2019-06-20 18:00:00	0.0	12.2	33	4.0	4.0	11.5	0
2019-06-20 19:00:00	0.0	10.7	38	0.0	0.0	12.0	0
2019-06-20 20:00:00	0.0	9.2	44	0.0	0.0	11.5	0
2019-06-20 21:00:00	0.0	7.7	53	0.0	0.0	10.5	0
2019-06-20 22:00:00	0.0	6.6	56	0.0	0.0	11.2	0
2019-06-20 23:00:00	0.0	5.7	57	0.0	0.0	11.3	0
2019-06-21 00:00:00	0.0	4.8	60	0.0	0.0	10.8	0
2019-06-21 01:00:00	0.0	3.9	64	0.0	0.0	10.4	0
2019-06-21 02:00:00	0.0	3.0	69	0.0	0.0	9.7	0
2019-06-21 03:00:00	0.0	2.3	73	0.0	0.0	10.2	0
2019-06-21 04:00:00	0.0	1.5	77	0.0	0.0	9.4	0
2019-06-21 05:00:00	0.0	1.3	75	0.0	0.0	7.9	0
2019-06-21 06:00:00	0.0	1.2	73	0.0	0.0	7.5	0
2019-06-21 07:00:00	0.0	0.6	75	0.0	1.0	7.8	3
2019-06-21 08:00:00	0.95976656675339	4.4	58	77.0	32.0	7.0	0
2019-06-21 09:00:00	2.3804664611816	7.7	46	256.0	55.0	13.0	0
2019-06-21 10:00:00	3.472733259201	10.0	38	429.0	67.0	17.4	0
2019-06-21 11:00:00	4.1220331192017	11.6	32	561.0	72.0	16.3	0
2019-06-21 12:00:00	4.4415998458862	13.1	27	634.0	75.0	15.4	0
2019-06-21 13:00:00	4.5105667114258	14.2	24	641.0	75.0	16.2	0
2019-06-21 14:00:00	4.175066947937	15.0	21	582.0	72.0	16.9	0
2019-06-21 15:00:00	3.559700012207	15.3	19	462.0	67.0	17.6	0
2019-06-21 16:00:00	2.5945000648499	14.8	20	296.0	57.0	18.1	0
2019-06-21 17:00:00	1.3091000318527	13.6	22	111.0	38.0	16.7	0
2019-06-21 18:00:00	-0.0010666666785255	11.3	29	4.0	4.0	14.0	0
2019-06-21 19:00:00	0.0	9.8	33	0.0	0.0	14.2	0
2019-06-21 20:00:00	0.0	8.6	36	0.0	0.0	15.5	0
2019-06-21 21:00:00	0.0	7.4	39	0.0	0.0	13.8	0
2019-06-21 22:00:00	0.0	6.0	43	0.0	0.0	13.2	0
2019-06-21 23:00:00	0.0	5.0	46	0.0	0.0	13.0	0
2019-06-22 00:00:00	0.0	4.1	50	0.0	0.0	13.0	0
2019-06-22 01:00:00	0.0	3.4	53	0.0	0.0	13.3	0
2019-06-22 02:00:00	0.0	2.7	56	0.0	0.0	13.0	0
2019-06-22 03:00:00	0.0	1.9	58	0.0	0.0	12.2	0
2019-06-22 04:00:00	0.0	1.3	61	0.0	0.0	11.9	0
2019-06-22 05:00:00	0.0	0.5	65	0.0	0.0	10.9	0
2019-06-22 06:00:00	0.0	0.1	68	0.0	0.0	10.7	0
2019-06-22 07:00:00	0.0	0.1	68	0.0	1.0	10.5	0
2019-06-22 08:00:00	0.86473327875137	3.8	53	76.0	31.0	8.0	0
2019-06-22 09:00:00	2.3491334915161	7.5	42	252.0	55.0	10.9	0
2019-06-22 10:00:00	3.4111001491547	10.0	35	423.0	66.0	15.5	0
2019-06-22 11:00:00	4.1125001907349	11.9	29	552.0	71.0	16.9	0
2019-06-22 12:00:00	4.3967671394348	13.3	25	623.0	74.0	18.1	0
2019-06-22 13:00:00	4.4284992218018	14.5	21	629.0	74.0	19.8	0
2019-06-22 14:00:00	4.1151003837585	15.2	19	570.0	72.0	20.2	0
2019-06-22 15:00:00	3.5244998931885	15.4	18	453.0	66.0	18.6	0
2019-06-22 16:00:00	2.5664663314819	15.0	19	288.0	57.0	17.9	0
2019-06-22 17:00:00	1.2837666273117	13.9	21	107.0	38.0	15.7	0
2019-06-22 18:00:00	-0.0015999998431653	11.8	25	4.0	4.0	13.1	0
2019-06-22 19:00:00	0.0	10.4	29	0.0	0.0	12.9	0
2019-06-22 20:00:00	0.0	9.1	33	0.0	0.0	12.0	0
2019-06-22 21:00:00	0.0	7.5	36	0.0	0.0	11.6	0
2019-06-22 22:00:00	0.0	6.1	41	0.0	0.0	11.6	0
2019-06-22 23:00:00	0.0	5.2	44	0.0	0.0	11.5	0
2019-06-23 00:00:00	0.0	4.4	47	0.0	0.0	11.5	0
2019-06-23 01:00:00	0.0	3.6	50	0.0	0.0	11.2	0
2019-06-23 02:00:00	0.0	2.8	53	0.0	0.0	10.5	0
2019-06-23 03:00:00	0.0	2.1	57	0.0	0.0	10.5	0
2019-06-23 04:00:00	0.0	1.4	60	0.0	0.0	10.1	0
2019-06-23 05:00:00	0.0	0.8	63	0.0	0.0	10.2	0
2019-06-23 06:00:00	0.0	0.3	66	0.0	0.0	9.4	0
2019-06-23 07:00:00	0.0	0.2	68	0.0	1.0	9.8	0
2019-06-23 08:00:00	0.83933335542679	3.6	54	74.0	30.0	7.6	0
2019-06-23 09:00:00	2.3121330738068	7.3	43	246.0	55.0	9.4	0
2019-06-23 10:00:00	3.3700664043427	10.0	37	415.0	66.0	13.3	0
2019-06-23 11:00:00	4.0455665588379	12.1	31	543.0	71.0	15.6	0
2019-06-23 12:00:00	4.4233665466309	13.6	27	614.0	75.0	17.8	0
2019-06-23 13:00:00	4.3983006477356	14.8	24	623.0	74.0	18.7	0
2019-06-23 14:00:00	4.0964994430542	15.6	22	565.0	72.0	18.8	0
2019-06-23 15:00:00	3.4952669143677	15.9	21	448.0	67.0	18.8	0
2019-06-23 16:00:00	2.5524332523346	15.5	21	287.0	57.0	17.9	0
2019-06-23 17:00:00	1.2768666744232	14.4	22	107.0	38.0	15.7	0
2019-06-23 18:00:00	-0.0011666666250676	12.5	26	4.0	4.0	12.7	0
2019-06-23 19:00:00	0.0	11.1	29	0.0	0.0	13.0	0
2019-06-23 20:00:00	0.0	9.9	33	0.0	0.0	12.5	0
2019-06-23 21:00:00	0.0	8.5	38	0.0	0.0	11.6	0
2019-06-23 22:00:00	0.0	6.9	43	0.0	0.0	11.2	0
2019-06-23 23:00:00	0.0	5.9	46	0.0	0.0	10.9	0
2019-06-24 00:00:00	0.0	5.3	48	0.0	0.0	11.8	0
2019-06-24 01:00:00	0.0	4.7	49	0.0	0.0	11.4	0
2019-06-24 02:00:00	0.0	3.5	53	0.0	0.0	9.5	0
2019-06-24 03:00:00	0.0	2.9	55	0.0	0.0	10.0	0
2019-06-24 04:00:00	0.0	2.5	56	0.0	0.0	10.6	0
2019-06-24 05:00:00	0.0	2.1	57	0.0	0.0	10.9	0
2019-06-24 06:00:00	0.0	1.6	60	0.0	0.0	10.4	0
2019-06-24 07:00:00	0.0	1.4	61	0.0	1.0	10.9	0
2019-06-24 08:00:00	0.80150002241135	4.7	49	71.0	30.0	9.0	0
2019-06-24 09:00:00	2.2539668083191	8.7	39	241.0	54.0	13.8	0
2019-06-24 10:00:00	3.2715666294098	11.4	32	406.0	65.0	15.7	0
2019-06-24 11:00:00	3.9197337627411	13.5	26	531.0	71.0	11.5	0
2019-06-24 12:00:00	4.2344007492065	15.1	22	601.0	73.0	10.8	0
2019-06-24 13:00:00	4.2711992263794	16.4	20	608.0	74.0	12.1	0
2019-06-24 14:00:00	3.9910671710968	17.5	18	551.0	72.0	12.8	0
2019-06-24 15:00:00	3.4150004386902	17.8	17	437.0	66.0	14.0	0
2019-06-24 16:00:00	2.4729998111725	17.4	17	278.0	57.0	14.2	0
2019-06-24 17:00:00	1.2308000326157	16.2	19	103.0	38.0	14.2	0
2019-06-24 18:00:00	-0.0012999998871237	14.5	22	4.0	4.0	12.0	0
2019-06-24 19:00:00	0.0	13.2	25	0.0	0.0	12.6	0
2019-06-24 20:00:00	0.0	12.1	28	0.0	0.0	13.7	0
2019-06-24 21:00:00	0.0	10.8	31	0.0	0.0	12.5	0
2019-06-24 22:00:00	0.0	9.5	34	0.0	0.0	10.9	0
2019-06-24 23:00:00	0.0	8.3	36	0.0	0.0	9.7	0
2019-06-25 00:00:00	0.0	7.7	38	0.0	0.0	10.8	0
2019-06-25 01:00:00	0.0	6.6	41	0.0	0.0	8.9	0
2019-06-25 02:00:00	0.0	5.6	44	0.0	0.0	7.8	0
2019-06-25 03:00:00	0.0	5.4	45	0.0	0.0	6.4	0
2019-06-25 04:00:00	0.0	4.7	47	0.0	0.0	6.9	0
2019-06-25 05:00:00	0.0	5.0	46	0.0	0.0	5.7	0
2019-06-25 06:00:00	0.0	5.2	45	0.0	0.0	5.2	0
2019-06-25 07:00:00	0.0	4.3	47	0.0	1.0	6.0	0
2019-06-25 08:00:00	0.78693330287933	7.2	39	72.0	30.0	5.6	0
2019-06-25 09:00:00	2.2430667877197	11.2	30	244.0	55.0	7.9	0
2019-06-25 10:00:00	3.2391004562378	14.0	25	411.0	65.0	7.9	0
2019-06-25 11:00:00	3.8936667442322	16.2	20	537.0	71.0	8.9	0
2019-06-25 12:00:00	4.2528324127197	17.8	17	608.0	74.0	12.9	0
2019-06-25 13:00:00	4.2702326774597	18.8	15	616.0	75.0	15.1	0
2019-06-25 14:00:00	4.0064339637756	19.4	14	561.0	72.0	15.6	0
2019-06-25 15:00:00	3.4232997894287	19.6	15	446.0	67.0	16.8	0
2019-06-25 16:00:00	2.5048999786377	19.2	15	285.0	58.0	18.4	0
2019-06-25 17:00:00	1.2579666376114	17.9	17	107.0	38.0	18.2	0
2019-06-25 18:00:00	-0.0009333332418464	15.9	20	4.0	5.0	14.2	0
2019-06-25 19:00:00	0.0	14.3	23	0.0	0.0	13.8	0
2019-06-25 20:00:00	0.0	12.9	26	0.0	0.0	12.8	0
2019-06-25 21:00:00	0.0	11.3	29	0.0	0.0	11.7	0
2019-06-25 22:00:00	0.0	9.7	34	0.0	0.0	11.2	0
2019-06-25 23:00:00	0.0	8.5	37	0.0	0.0	10.6	0
2019-06-26 00:00:00	0.0	7.5	40	0.0	0.0	10.4	1
2019-06-26 01:00:00	0.0	6.6	42	0.0	0.0	9.7	1
2019-06-26 02:00:00	0.0	5.6	45	0.0	0.0	8.5	2
2019-06-26 03:00:00	0.0	5.2	46	0.0	0.0	8.1	1
2019-06-26 04:00:00	0.0	4.2	49	0.0	0.0	8.8	1
2019-06-26 05:00:00	0.0	3.7	50	0.0	0.0	9.6	0
2019-06-26 06:00:00	0.0	3.0	52	0.0	0.0	9.3	0
2019-06-26 07:00:00	0.0	2.7	53	0.0	1.0	9.0	0
2019-06-26 08:00:00	0.79610002040863	7.3	39	73.0	31.0	7.6	0
2019-06-26 09:00:00	2.2569000720978	11.4	32	247.0	55.0	10.8	0
2019-06-26 10:00:00	3.2890999317169	13.9	29	416.0	65.0	13.8	0
2019-06-26 11:00:00	3.9912672042847	16.0	25	542.0	71.0	15.2	0
2019-06-26 12:00:00	4.3409996032715	17.5	21	613.0	74.0	15.4	0
2019-06-26 13:00:00	4.3190331459045	18.5	19	621.0	75.0	15.5	0
2019-06-26 14:00:00	4.053466796875	19.3	17	566.0	72.0	16.3	0
2019-06-26 15:00:00	3.4395334720612	19.4	17	452.0	66.0	16.8	0
2019-06-26 16:00:00	2.531533241272	18.9	18	290.0	57.0	17.7	0
2019-06-26 17:00:00	1.285233259201	17.7	20	110.0	39.0	16.5	0
2019-06-26 18:00:00	-0.0014666665811092	15.6	24	4.0	5.0	13.8	0
2019-06-26 19:00:00	0.0	14.2	27	0.0	0.0	13.6	0
2019-06-26 20:00:00	0.0	12.8	30	0.0	0.0	12.8	0
2019-06-26 21:00:00	0.0	11.1	32	0.0	0.0	11.5	0
2019-06-26 22:00:00	0.0	9.3	37	0.0	0.0	11.3	0
2019-06-26 23:00:00	0.0	8.1	41	0.0	0.0	10.8	0
2019-06-27 00:00:00	0.0	6.9	44	0.0	0.0	9.3	0
2019-06-27 01:00:00	0.0	6.3	47	0.0	0.0	9.3	0
2019-06-27 02:00:00	0.0	5.5	53	0.0	0.0	8.9	33
2019-06-27 03:00:00	0.0	5.2	59	0.0	0.0	8.4	0
2019-06-27 04:00:00	0.0	4.4	68	0.0	0.0	9.4	0
2019-06-27 05:00:00	0.0	4.4	71	0.0	0.0	11.5	44
2019-06-27 06:00:00	0.0	4.0	74	0.0	0.0	11.2	2
2019-06-27 07:00:00	0.0	4.3	73	0.0	1.0	8.0	28
2019-06-27 08:00:00	0.77503335475922	8.1	60	72.0	31.0	4.1	72
2019-06-27 09:00:00	2.2353665828705	12.5	51	245.0	55.0	2.9	43
2019-06-27 10:00:00	3.2145998477936	15.4	42	413.0	66.0	5.4	87
2019-06-27 11:00:00	3.927699804306	17.6	34	541.0	72.0	5.1	93
2019-06-27 12:00:00	4.2051668167114	19.1	27	612.0	76.0	3.8	85
2019-06-27 13:00:00	4.1780333518982	20.1	23	623.0	74.0	4.6	84
2019-06-27 14:00:00	3.9512002468109	20.7	21	566.0	72.0	5.9	94
2019-06-27 15:00:00	3.3786671161652	21.0	21	450.0	67.0	8.1	94
2019-06-27 16:00:00	2.4674665927887	20.8	20	289.0	57.0	10.4	92
2019-06-27 17:00:00	1.2634999752045	20.0	21	110.0	38.0	11.5	76
2019-06-27 18:00:00	-0.000933333300054	18.1	24	5.0	4.0	11.4	0
2019-06-27 19:00:00	0.0	16.5	26	0.0	0.0	10.0	0
2019-06-27 20:00:00	0.0	15.1	30	0.0	0.0	11.3	0
2019-06-27 21:00:00	0.0	13.1	36	0.0	0.0	10.2	0
2019-06-27 22:00:00	0.0	11.6	41	0.0	0.0	11.2	0
2019-06-27 23:00:00	0.0	10.7	44	0.0	0.0	11.9	0
2019-06-28 00:00:00	0.0	10.1	46	0.0	0.0	12.2	0
2019-06-28 01:00:00	0.0	9.3	50	0.0	0.0	11.7	0
2019-06-28 02:00:00	0.0	8.4	57	0.0	0.0	10.7	0
2019-06-28 03:00:00	0.0	8.9	57	0.0	0.0	13.4	0
2019-06-28 04:00:00	0.0	9.2	57	0.0	0.0	14.8	8
2019-06-28 05:00:00	0.0	8.8	59	0.0	0.0	14.2	0
2019-06-28 06:00:00	0.0	8.3	61	0.0	0.0	13.9	0
2019-06-28 07:00:00	0.0	8.3	61	0.0	1.0	14.6	0
2019-06-28 08:00:00	0.75209999084473	12.1	48	72.0	29.0	13.8	0
